NumRoom,Price,NumBathroom,NumParkingSpots,BuildingArea,Suburb_encoded,TypeOfHome_encoded
3,1910000.0,1.0,2.0,127.13944963707104,21,0
2,754000.0,1.0,1.0,88.0,21,2
5,3000000.0,5.0,2.0,399.57385286377905,21,0
5,3400000.0,6.0,4.0,502.0,21,0
4,2188000.0,2.0,2.0,253.0,21,0
2,755000.0,1.0,1.0,92.0,21,2
4,2900000.0,3.0,2.0,263.356651250425,21,0
4,3290000.0,3.0,2.0,350.0,21,0
5,2665000.0,3.0,2.0,312.956708226713,21,0
4,1801000.0,2.0,2.0,220.04807893189198,21,0
4,2410000.0,2.0,1.0,207.0,21,0
2,650000.0,1.0,1.0,150.0,21,2
4,2275000.0,2.0,1.0,220.04807893189198,21,0
5,2810000.0,3.0,4.0,312.956708226713,21,0
3,1385000.0,2.0,2.0,170.4480219556041,21,1
4,2000000.0,1.0,2.0,291.0,21,0
4,1900000.0,2.0,1.0,155.0,21,0
3,3401000.0,2.0,1.0,166.0,21,0
3,1750000.0,2.0,3.0,193.0,21,0
5,4000000.0,4.0,3.0,356.265280545246,21,0
3,1100000.0,2.0,1.0,170.4480219556041,21,1
5,3020000.0,3.0,2.0,420.0,21,0
3,2950000.0,2.0,2.0,170.4480219556041,21,0
5,2450000.0,2.0,2.0,260.0,21,0
3,1912000.0,1.0,2.0,127.13944963707104,21,0
2,730000.0,1.0,1.0,80.0,21,2
5,3900000.0,7.0,6.0,486.1909975008451,21,0
3,1500000.0,2.0,2.0,190.0,21,0
3,1850000.0,1.0,1.0,127.13944963707104,21,0
4,1700000.0,1.0,1.0,115.0,21,0
2,1010000.0,0.0,0.0,34.230820342250084,21,0
3,1315000.0,2.0,2.0,167.0,22,1
3,1500000.0,2.0,1.0,154.0,22,0
4,3230000.0,4.0,3.0,275.0,22,0
2,1080000.0,1.0,1.0,77.53939266078314,22,0
7,1350000.0,2.0,0.0,368.8482498607557,22,0
4,1905000.0,2.0,2.0,185.0,22,0
5,3300000.0,4.0,2.0,477.0,22,0
4,1900000.0,2.0,2.0,215.0,22,0
3,2251000.0,1.0,2.0,137.0,22,0
4,2205000.0,2.0,2.0,214.0,22,0
3,1265000.0,2.0,1.0,160.0,22,0
3,2000000.0,1.0,3.0,127.13944963707104,22,0
4,1750000.0,2.0,2.0,185.0,22,0
3,1450000.0,1.0,2.0,124.0,22,0
4,2614000.0,2.0,2.0,150.0,22,0
4,1825000.0,2.0,3.0,225.0,22,0
4,2550000.0,1.0,4.0,176.73950661335894,22,0
4,1570000.0,2.0,1.0,220.04807893189198,22,0
5,3250000.0,4.0,2.0,520.0,22,0
4,1750000.0,3.0,3.0,263.356651250425,22,0
3,1150000.0,2.0,1.0,144.0,22,1
3,1575000.0,2.0,2.0,170.4480219556041,22,0
6,1505000.0,2.0,2.0,319.2481928844678,22,0
4,1572000.0,2.0,2.0,330.0,22,0
4,1500000.0,2.0,2.0,220.04807893189198,22,0
4,1400000.0,2.0,1.0,220.04807893189198,22,1
5,1750000.0,3.0,2.0,365.0,22,0
4,1850000.0,2.0,2.0,254.0,22,0
3,1480000.0,1.0,2.0,127.13944963707104,22,0
4,1400000.0,2.0,2.0,220.04807893189198,22,0
4,2130000.0,3.0,2.0,275.0,22,0
3,1050000.0,2.0,2.0,170.4480219556041,22,2
5,3690000.0,4.0,2.0,154.0,22,0
4,1740000.0,2.0,2.0,275.0,22,0
4,2575000.0,3.0,2.0,355.0,22,0
4,1388800.0,2.0,1.0,247.0,22,0
4,1702000.0,2.0,2.0,220.04807893189198,22,0
4,1800000.0,2.0,4.0,165.0,22,0
4,2910000.0,3.0,2.0,247.0,22,0
2,1400000.0,1.0,1.0,77.53939266078314,22,0
2,860000.0,2.0,2.0,120.8479649793162,22,1
4,1670000.0,3.0,2.0,263.356651250425,22,0
5,1500000.0,1.0,1.0,226.33956358964681,22,0
5,2200000.0,3.0,2.0,355.0,22,0
4,1350000.0,2.0,2.0,220.04807893189198,22,0
5,2070000.0,2.0,1.0,269.64813590817994,22,0
3,1300000.0,1.0,2.0,127.13944963707104,22,0
3,1700000.0,2.0,3.0,168.0,22,0
3,1750000.0,1.0,2.0,127.13944963707104,22,0
3,980000.0,1.0,1.0,127.13944963707104,22,0
3,1230000.0,3.0,1.0,188.0,22,0
7,2600000.0,3.0,3.0,529.0,22,0
4,1950000.0,3.0,2.0,232.0,22,0
5,1750000.0,2.0,2.0,170.0,22,0
5,2000000.0,2.0,2.0,244.0,22,0
3,1480000.0,1.0,4.0,116.0,22,0
4,3000000.0,3.0,2.0,50.0,22,0
3,1818000.0,1.0,1.0,90.0,22,0
4,2170000.0,2.0,2.0,220.04807893189198,22,0
4,2525000.0,2.0,2.0,196.0,22,0
4,3360000.0,3.0,1.0,420.0,22,0
4,1620000.0,2.0,1.0,220.04807893189198,22,0
3,1903000.0,1.0,2.0,720.0,22,0
4,1712000.0,2.0,2.0,220.04807893189198,22,0
4,1720000.0,3.0,2.0,170.0,22,0
4,1670000.0,1.0,4.0,176.73950661335894,22,0
2,1350000.0,1.0,2.0,77.53939266078314,22,0
4,1675000.0,2.0,2.0,201.0,22,0
4,1680000.0,3.0,1.0,200.0,22,1
3,1800000.0,1.0,1.0,127.13944963707104,22,0
4,1550000.0,3.0,4.0,263.356651250425,22,0
5,4000000.0,5.0,4.0,518.0,22,0
3,2900000.0,2.0,2.0,170.4480219556041,22,0
4,2205000.0,2.0,2.0,250.0,22,0
3,1137000.0,2.0,2.0,170.4480219556041,22,1
3,2100000.0,2.0,3.0,175.0,22,0
2,1389000.0,1.0,4.0,77.53939266078314,22,0
2,685000.0,1.0,1.0,85.0,22,0
6,1900000.0,1.0,6.0,5.0,22,0
3,1335000.0,2.0,2.0,177.0,22,0
3,1600000.0,2.0,2.0,170.4480219556041,22,0
3,1830000.0,2.0,2.0,170.4480219556041,22,0
4,1900000.0,2.0,4.0,165.0,22,0
5,1500000.0,2.0,2.0,269.64813590817994,22,0
2,735000.0,1.0,1.0,77.53939266078314,22,2
2,1040000.0,1.0,1.0,112.0,22,2
3,1520000.0,1.0,2.0,127.13944963707104,22,0
4,1250000.0,2.0,2.0,153.0,22,0
6,1900000.0,3.0,2.0,362.55676520300085,22,0
5,1875000.0,3.0,2.0,200.0,22,0
4,1530000.0,2.0,2.0,198.0,22,0
4,1700000.0,2.0,5.0,175.0,22,0
3,1238000.0,2.0,2.0,170.4480219556041,22,1
3,1320000.0,1.0,0.0,127.13944963707104,22,0
2,560000.0,1.0,1.0,77.53939266078314,22,2
3,1651000.0,1.0,2.0,151.0,22,0
5,1920000.0,3.0,2.0,355.0,22,0
5,1560000.0,2.0,3.0,199.0,22,0
5,1550000.0,2.0,0.0,269.64813590817994,22,0
3,1038000.0,2.0,1.0,144.0,22,0
5,1660000.0,3.0,2.0,193.0,22,0
3,1260000.0,2.0,2.0,170.4480219556041,22,0
3,2000000.0,1.0,2.0,127.13944963707104,22,0
4,2155000.0,2.0,3.0,220.04807893189198,22,0
3,1225000.0,2.0,2.0,170.4480219556041,22,0
4,2150000.0,2.0,2.0,220.04807893189198,22,0
3,1770000.0,2.0,1.0,147.0,22,0
2,691500.0,1.0,1.0,102.0,22,2
5,1836000.0,2.0,2.0,269.64813590817994,22,0
2,636000.0,1.0,2.0,77.53939266078314,29,2
2,1275000.0,1.0,2.0,77.53939266078314,29,0
3,875000.0,1.0,2.0,121.0,29,2
3,895000.0,2.0,2.0,170.4480219556041,29,1
2,1550000.0,1.0,4.0,77.53939266078314,29,0
4,1420000.0,1.0,4.0,176.73950661335894,29,0
3,1425000.0,2.0,2.0,143.0,29,0
2,851000.0,1.0,1.0,250.0,29,1
3,1222500.0,2.0,2.0,181.0,29,0
4,1260000.0,2.0,2.0,220.04807893189198,29,0
4,2700000.0,3.0,2.0,263.356651250425,29,0
3,900000.0,2.0,1.0,170.4480219556041,29,1
3,1100000.0,2.0,2.0,170.4480219556041,29,0
7,1005000.0,3.0,4.0,412.1568221792887,29,0
3,1317500.0,1.0,1.0,127.0,29,0
2,360000.0,1.0,1.0,69.0,29,2
4,1435000.0,3.0,2.0,212.0,29,1
3,1110000.0,1.0,2.0,164.0,29,0
4,2435000.0,2.0,2.0,250.0,29,0
3,1500000.0,2.0,1.0,222.0,29,0
4,1300000.0,2.0,2.0,194.0,29,0
2,855000.0,1.0,1.0,77.53939266078314,29,0
3,1125000.0,1.0,2.0,116.0,29,0
3,1135000.0,1.0,2.0,127.13944963707104,29,0
3,867000.0,2.0,1.0,170.4480219556041,29,0
4,1328000.0,2.0,2.0,112.0,29,0
3,1340000.0,2.0,1.0,135.0,29,0
4,1155000.0,3.0,2.0,205.0,29,1
3,1275000.0,1.0,4.0,138.0,29,0
3,770000.0,2.0,2.0,170.4480219556041,29,0
2,855000.0,1.0,1.0,103.0,29,0
3,1100000.0,2.0,2.0,170.4480219556041,29,1
2,650000.0,1.0,1.0,92.0,29,2
4,1815000.0,2.0,4.0,233.0,29,0
4,2255000.0,3.0,2.0,353.0,29,0
3,1470000.0,2.0,2.0,170.4480219556041,29,0
2,420000.0,1.0,0.0,77.53939266078314,29,2
2,855000.0,2.0,3.0,475.0,29,2
4,1450000.0,1.0,1.0,176.73950661335894,29,0
3,1200000.0,2.0,2.0,170.4480219556041,29,0
4,1860000.0,2.0,3.0,197.0,29,0
2,725000.0,1.0,1.0,100.0,29,2
3,1293000.0,1.0,1.0,108.0,29,0
3,1390000.0,1.0,2.0,127.13944963707104,29,0
3,1400000.0,2.0,1.0,170.4480219556041,29,0
3,1328000.0,2.0,2.0,245.0,29,0
4,1247000.0,2.0,3.0,255.0,29,1
3,1311000.0,2.0,2.0,170.4480219556041,29,0
3,1100000.0,1.0,2.0,127.13944963707104,29,0
3,1327500.0,1.0,2.0,127.13944963707104,29,0
4,1560000.0,3.0,1.0,263.356651250425,29,0
3,1370000.0,1.0,2.0,143.0,29,0
4,1385000.0,2.0,1.0,220.04807893189198,29,0
3,1275000.0,2.0,2.0,170.4480219556041,29,1
3,1095000.0,2.0,1.0,170.0,29,0
2,797500.0,1.0,2.0,77.53939266078314,29,2
2,725000.0,1.0,1.0,88.0,29,2
3,825000.0,2.0,2.0,149.0,29,1
3,1235000.0,2.0,2.0,160.0,29,1
5,1600000.0,3.0,2.0,312.956708226713,29,0
3,1165000.0,1.0,2.0,125.0,29,0
4,1355000.0,2.0,3.0,220.04807893189198,29,0
4,1910000.0,2.0,4.0,284.0,29,0
3,1448000.0,2.0,3.0,170.4480219556041,29,0
2,820000.0,1.0,3.0,109.0,29,2
3,895000.0,1.0,2.0,127.13944963707104,29,0
4,1041000.0,2.0,1.0,220.04807893189198,29,0
4,1430000.0,2.0,2.0,168.0,29,0
2,910000.0,1.0,2.0,96.0,29,0
4,2520000.0,4.0,2.0,361.0,29,0
3,1350000.0,1.0,1.0,127.13944963707104,29,0
2,635000.0,1.0,2.0,77.53939266078314,29,2
3,1280000.0,2.0,4.0,170.4480219556041,29,0
5,1900000.0,2.0,2.0,250.0,29,0
3,1230000.0,1.0,2.0,127.13944963707104,29,0
4,1150000.0,2.0,2.0,766.0,29,0
4,1650000.0,2.0,2.0,220.04807893189198,29,0
2,670000.0,2.0,1.0,90.0,29,1
2,680000.0,1.0,1.0,107.0,29,1
4,1320000.0,3.0,3.0,220.0,29,1
4,1380000.0,1.0,2.0,176.73950661335894,29,0
6,1900000.0,3.0,2.0,275.0,29,0
3,1535000.0,2.0,2.0,150.0,29,0
4,1281000.0,1.0,5.0,150.0,29,0
3,1096000.0,2.0,2.0,170.4480219556041,29,2
5,1385000.0,2.0,2.0,178.0,29,0
3,517500.0,1.0,1.0,127.13944963707104,29,2
4,1245000.0,2.0,2.0,220.04807893189198,29,1
2,503000.0,1.0,1.0,77.53939266078314,29,2
4,2620000.0,4.0,2.0,361.0,29,0
2,760000.0,1.0,1.0,77.53939266078314,29,2
2,405000.0,1.0,1.0,77.53939266078314,29,2
2,1410000.0,1.0,2.0,77.53939266078314,30,0
3,760000.0,1.0,2.0,127.13944963707104,30,1
2,825000.0,2.0,1.0,125.0,30,0
2,746000.0,1.0,2.0,95.0,30,2
1,580000.0,1.0,1.0,27.939335684495248,30,2
5,1275000.0,2.0,2.0,190.0,30,0
3,1206000.0,1.0,2.0,127.13944963707104,30,0
3,1115000.0,2.0,2.0,170.4480219556041,30,1
4,1190000.0,2.0,3.0,220.04807893189198,30,0
4,1270000.0,2.0,1.0,220.04807893189198,30,0
3,1025000.0,2.0,2.0,120.0,30,2
3,740000.0,2.0,1.0,170.4480219556041,30,2
4,1960000.0,2.0,4.0,220.04807893189198,30,0
2,495000.0,1.0,1.0,79.0,30,2
2,570000.0,1.0,1.0,77.53939266078314,30,2
4,1220000.0,2.0,2.0,178.0,30,0
3,885000.0,1.0,2.0,110.0,30,0
3,830000.0,2.0,2.0,141.0,30,1
4,1137500.0,1.0,2.0,176.73950661335894,30,0
4,1100000.0,2.0,2.0,220.04807893189198,30,0
3,1040000.0,2.0,2.0,170.4480219556041,30,0
4,1210000.0,3.0,2.0,222.0,30,1
4,1160000.0,2.0,2.0,180.0,30,1
3,1215000.0,2.0,3.0,110.0,30,0
4,1200000.0,2.0,2.0,191.0,30,0
3,1050000.0,2.0,2.0,140.0,30,0
5,950000.0,2.0,4.0,146.0,30,0
2,380000.0,2.0,1.0,78.0,30,2
2,689000.0,1.0,1.0,87.0,30,0
3,1400000.0,2.0,2.0,170.4480219556041,30,0
3,965000.0,1.0,4.0,127.13944963707104,30,0
3,1338000.0,2.0,2.0,177.0,30,0
3,800000.0,2.0,1.0,170.4480219556041,30,1
2,651000.0,1.0,1.0,150.0,30,2
3,920000.0,1.0,3.0,127.13944963707104,30,0
3,1390000.0,2.0,2.0,118.0,30,0
2,495000.0,1.0,1.0,77.53939266078314,30,2
1,370000.0,1.0,1.0,27.939335684495248,30,2
3,1100000.0,1.0,2.0,163.0,30,0
4,1100000.0,2.0,4.0,220.04807893189198,30,0
3,1355000.0,1.0,2.0,127.13944963707104,30,0
4,1206000.0,1.0,1.0,138.0,30,0
2,486500.0,1.0,1.0,75.0,30,1
2,1010000.0,1.0,1.0,77.53939266078314,30,0
3,899000.0,1.0,1.0,127.13944963707104,30,0
4,1415000.0,2.0,2.0,177.0,30,0
4,1185000.0,2.0,2.0,207.0,30,1
4,1060000.0,3.0,1.0,166.0,30,1
2,716000.0,1.0,2.0,77.53939266078314,30,2
3,1550000.0,1.0,1.0,127.13944963707104,30,0
3,840000.0,2.0,2.0,170.4480219556041,30,0
3,1110000.0,1.0,4.0,127.13944963707104,30,0
3,1106000.0,1.0,2.0,127.13944963707104,30,0
3,845000.0,2.0,2.0,145.0,30,0
3,860000.0,2.0,1.0,117.0,30,1
3,1208000.0,1.0,1.0,127.13944963707104,30,0
3,921000.0,2.0,2.0,140.0,30,1
3,1165000.0,1.0,1.0,127.13944963707104,30,0
3,1270000.0,1.0,2.0,127.13944963707104,30,0
2,742500.0,1.0,1.0,135.0,30,0
3,920000.0,2.0,2.0,120.0,30,0
3,1307000.0,2.0,4.0,170.4480219556041,30,0
4,1010000.0,1.0,2.0,112.0,30,0
2,702000.0,1.0,1.0,102.0,30,0
2,813000.0,1.0,1.0,77.53939266078314,30,0
3,805000.0,2.0,1.0,117.0,30,1
3,880000.0,1.0,3.0,127.13944963707104,30,0
4,1100000.0,2.0,1.0,190.0,30,0
3,1085000.0,2.0,4.0,170.4480219556041,30,0
3,920000.0,2.0,1.0,170.4480219556041,30,1
3,1050000.0,1.0,4.0,131.0,30,0
3,1560000.0,1.0,2.0,127.13944963707104,30,0
4,800000.0,2.0,2.0,220.04807893189198,30,0
2,722000.0,2.0,1.0,79.0,30,0
3,930000.0,1.0,2.0,133.0,30,0
3,921000.0,2.0,1.0,119.0,30,0
4,1035000.0,1.0,2.0,160.0,30,0
3,720000.0,2.0,1.0,170.4480219556041,30,2
3,1185000.0,1.0,2.0,127.13944963707104,30,0
4,1352000.0,2.0,2.0,196.0,30,0
4,1005000.0,2.0,2.0,205.0,30,1
2,761000.0,1.0,2.0,77.53939266078314,30,2
5,1600000.0,2.0,2.0,315.0,30,0
3,1200000.0,1.0,1.0,120.0,30,0
3,780000.0,2.0,2.0,126.0,30,0
4,1250000.0,2.0,2.0,231.0,30,1
3,750000.0,2.0,1.0,170.4480219556041,30,0
3,1300000.0,1.0,4.0,127.13944963707104,30,0
5,1475000.0,2.0,2.0,269.64813590817994,30,0
4,1110000.0,2.0,2.0,176.0,30,0
2,835000.0,2.0,1.0,120.8479649793162,30,2
4,1690000.0,2.0,2.0,165.0,30,0
3,791000.0,3.0,1.0,122.0,30,2
3,900000.0,1.0,3.0,140.0,30,0
3,1189000.0,2.0,2.0,170.4480219556041,30,0
3,825000.0,1.0,1.0,127.13944963707104,30,1
3,1030000.0,2.0,2.0,170.4480219556041,30,1
3,970000.0,2.0,2.0,156.0,30,1
3,930000.0,1.0,2.0,127.13944963707104,30,0
4,1510000.0,2.0,2.0,220.04807893189198,30,0
3,1240000.0,2.0,2.0,170.4480219556041,30,1
3,823000.0,2.0,2.0,143.0,30,0
4,1310000.0,2.0,2.0,220.04807893189198,30,0
4,1475000.0,2.0,2.0,220.04807893189198,30,0
4,950000.0,2.0,1.0,220.04807893189198,30,1
4,1045000.0,2.0,1.0,190.0,30,1
3,800000.0,2.0,2.0,170.4480219556041,30,2
2,655000.0,1.0,1.0,80.0,30,2
5,1550000.0,3.0,2.0,257.0,30,0
3,835000.0,1.0,1.0,105.0,30,0
3,1140000.0,1.0,3.0,127.13944963707104,30,0
2,1120000.0,1.0,2.0,77.53939266078314,30,0
4,1465000.0,2.0,2.0,256.0,30,1
3,910000.0,1.0,1.0,96.0,30,0
3,920000.0,2.0,1.0,123.0,30,2
3,935000.0,2.0,2.0,160.0,30,1
3,977000.0,1.0,2.0,163.0,30,0
3,1352000.0,1.0,2.0,122.0,30,0
4,1115000.0,2.0,2.0,160.0,30,0
3,780000.0,1.0,1.0,127.13944963707104,30,0
3,1115000.0,2.0,2.0,170.4480219556041,30,0
3,1197000.0,1.0,2.0,147.0,30,0
2,485000.0,2.0,2.0,83.0,30,2
3,810000.0,2.0,1.0,170.4480219556041,30,2
4,1365000.0,1.0,1.0,151.0,30,0
3,700000.0,0.0,0.0,83.83087731853797,30,0
4,1698888.0,2.0,2.0,337.0,30,0
4,1150000.0,2.0,2.0,220.04807893189198,30,0
2,340000.0,1.0,1.0,77.53939266078314,30,2
3,1000000.0,1.0,2.0,127.13944963707104,30,0
3,965000.0,2.0,1.0,28.0,30,1
3,870000.0,2.0,2.0,150.0,30,2
3,1405000.0,1.0,1.0,127.13944963707104,30,0
3,1161000.0,2.0,3.0,168.0,30,0
3,1266000.0,1.0,3.0,146.0,30,0
3,700000.0,2.0,2.0,200.0,30,1
4,1325000.0,4.0,2.0,265.0,30,1
3,770000.0,2.0,1.0,132.0,30,2
3,1110000.0,1.0,6.0,538.0,30,0
1,380000.0,1.0,1.0,99.0,30,2
4,1175000.0,2.0,2.0,158.0,30,0
4,1370000.0,1.0,2.0,196.0,30,0
4,1433500.0,1.0,1.0,186.0,30,0
2,1630000.0,1.0,2.0,77.53939266078314,30,0
3,1360000.0,1.0,3.0,127.13944963707104,30,0
4,900000.0,1.0,2.0,176.73950661335894,30,0
3,860000.0,2.0,1.0,131.0,30,1
2,772500.0,1.0,2.0,77.53939266078314,30,2
3,1001000.0,1.0,1.0,127.13944963707104,30,0
2,715000.0,1.0,1.0,114.0,30,2
3,801000.0,1.0,1.0,127.13944963707104,30,0
3,882000.0,2.0,2.0,170.4480219556041,30,1
2,1180000.0,1.0,1.0,77.53939266078314,30,0
3,840000.0,2.0,2.0,170.4480219556041,30,1
2,710000.0,1.0,1.0,115.0,30,0
4,1040000.0,2.0,2.0,220.04807893189198,30,0
5,1550000.0,3.0,2.0,296.0,30,0
3,930000.0,2.0,2.0,170.4480219556041,30,0
3,790000.0,1.0,2.0,100.0,30,2
3,1040000.0,1.0,2.0,127.13944963707104,30,0
3,1020000.0,1.0,2.0,144.0,30,0
3,670000.0,1.0,2.0,127.13944963707104,30,1
4,1120000.0,2.0,2.0,220.04807893189198,30,1
3,970000.0,2.0,2.0,170.4480219556041,30,1
3,787500.0,2.0,1.0,170.4480219556041,30,1
3,950000.0,1.0,1.0,127.13944963707104,30,0
3,886000.0,2.0,1.0,122.0,30,0
3,780000.0,2.0,1.0,170.4480219556041,30,1
4,1015000.0,2.0,3.0,198.0,30,0
3,830000.0,2.0,2.0,170.4480219556041,30,2
3,1241000.0,1.0,1.0,127.13944963707104,30,0
4,1255000.0,2.0,2.0,167.0,30,0
3,1320000.0,1.0,1.0,94.0,30,0
3,870000.0,2.0,1.0,133.0,30,0
4,1472500.0,2.0,2.0,219.0,30,0
2,640000.0,2.0,2.0,118.0,30,0
2,1160000.0,1.0,2.0,77.53939266078314,30,0
4,1306000.0,2.0,1.0,220.04807893189198,30,0
3,1291000.0,1.0,2.0,127.13944963707104,30,0
4,1620000.0,2.0,2.0,255.0,38,0
2,645000.0,1.0,1.0,81.0,38,2
2,790000.0,1.0,1.0,77.53939266078314,38,2
4,880000.0,2.0,2.0,220.04807893189198,38,0
4,1560000.0,2.0,3.0,167.0,38,0
3,1715000.0,2.0,2.0,170.0,38,0
3,1200000.0,1.0,2.0,110.0,38,0
3,1760000.0,1.0,0.0,151.0,38,0
1,288000.0,1.0,1.0,27.939335684495248,38,2
3,948000.0,1.0,2.0,108.0,38,0
4,2770000.0,1.0,2.0,176.73950661335894,38,0
3,1412000.0,1.0,1.0,127.13944963707104,38,0
2,465000.0,2.0,1.0,65.0,38,2
4,975000.0,2.0,2.0,158.0,38,1
3,1325000.0,1.0,1.0,134.0,38,0
3,750000.0,2.0,1.0,3.0,38,1
3,1400000.0,2.0,1.0,159.0,38,0
3,1500000.0,1.0,2.0,106.0,38,0
4,1600000.0,2.0,1.0,195.0,38,0
2,616000.0,1.0,1.0,77.53939266078314,38,2
4,1661000.0,2.0,2.0,220.04807893189198,38,0
4,1461400.0,2.0,2.0,235.0,38,0
3,775000.0,1.0,1.0,108.0,38,2
4,1506000.0,2.0,3.0,220.04807893189198,38,0
4,1670000.0,4.0,4.0,162.0,38,0
1,340000.0,1.0,1.0,27.939335684495248,38,2
3,4000000.0,1.0,2.0,120.0,38,0
3,928000.0,1.0,1.0,106.0,38,0
2,761000.0,2.0,1.0,120.8479649793162,38,2
2,636000.0,1.0,1.0,82.0,38,2
4,1625000.0,2.0,2.0,220.04807893189198,38,0
4,1430000.0,2.0,0.0,220.04807893189198,38,0
3,836000.0,1.0,2.0,127.13944963707104,38,0
2,400000.0,1.0,1.0,77.53939266078314,38,2
3,1170000.0,1.0,1.0,95.0,38,0
4,1670000.0,2.0,2.0,231.0,38,0
3,1351000.0,1.0,2.0,127.13944963707104,38,0
3,857000.0,1.0,1.0,119.0,38,0
3,822500.0,2.0,1.0,130.0,38,1
2,560000.0,1.0,1.0,77.53939266078314,38,2
2,420000.0,1.0,1.0,77.53939266078314,38,2
3,870000.0,2.0,4.0,170.4480219556041,39,0
2,645000.0,1.0,1.0,75.0,39,0
3,502000.0,1.0,1.0,106.0,39,1
3,495000.0,2.0,1.0,124.0,39,2
3,660000.0,1.0,0.0,127.13944963707104,39,0
2,868000.0,1.0,4.0,77.0,39,0
4,645000.0,2.0,1.0,154.0,39,0
3,652000.0,2.0,1.0,145.0,39,0
4,850000.0,2.0,2.0,240.0,39,0
3,570500.0,1.0,1.0,127.13944963707104,39,0
3,575000.0,1.0,3.0,98.0,39,0
4,882000.0,2.0,2.0,216.0,39,0
3,730000.0,2.0,2.0,135.0,39,0
2,670000.0,1.0,2.0,77.53939266078314,39,0
3,585000.0,2.0,2.0,170.4480219556041,39,0
2,826000.0,1.0,2.0,77.53939266078314,39,0
4,610000.0,2.0,1.0,154.0,39,0
3,696000.0,1.0,0.0,90.0,39,0
2,660000.0,1.0,1.0,77.53939266078314,39,0
3,579000.0,2.0,1.0,144.0,39,1
4,856500.0,2.0,2.0,220.04807893189198,39,0
3,510000.0,1.0,2.0,127.13944963707104,39,0
3,765000.0,1.0,1.0,105.0,39,0
2,475000.0,1.0,1.0,104.0,39,1
4,550000.0,2.0,1.0,160.0,39,0
3,505000.0,2.0,2.0,170.4480219556041,39,1
3,495000.0,1.0,1.0,138.0,39,0
3,680000.0,1.0,1.0,127.13944963707104,39,0
3,565000.0,2.0,1.0,78.0,39,0
3,697500.0,2.0,1.0,170.4480219556041,39,0
3,1550000.0,2.0,2.0,170.4480219556041,41,0
3,1635000.0,1.0,2.0,156.0,41,0
4,1830000.0,2.0,2.0,220.04807893189198,41,0
4,3695000.0,3.0,2.0,284.0,41,0
2,536000.0,1.0,2.0,70.0,41,2
4,3700000.0,3.0,2.0,247.0,41,0
4,3775000.0,3.0,2.0,263.356651250425,41,0
3,1975000.0,1.0,2.0,122.0,41,0
2,1300000.0,2.0,1.0,120.8479649793162,41,2
3,1390000.0,1.0,2.0,137.0,41,0
4,4250000.0,3.0,2.0,263.356651250425,41,0
4,2905000.0,3.0,1.0,260.0,41,0
2,1300000.0,2.0,2.0,132.0,41,2
3,1725000.0,2.0,2.0,225.0,41,1
3,2266000.0,2.0,2.0,170.4480219556041,41,0
4,2910000.0,1.0,2.0,176.73950661335894,41,0
3,2100000.0,2.0,2.0,209.0,41,0
6,2700000.0,3.0,3.0,362.55676520300085,41,0
2,800000.0,1.0,1.0,74.0,41,2
3,1750000.0,2.0,2.0,170.4480219556041,41,1
4,1761000.0,2.0,3.0,135.0,41,0
3,2600000.0,2.0,3.0,170.4480219556041,41,0
3,1302500.0,2.0,2.0,171.0,41,0
3,1900000.0,0.0,0.0,83.83087731853797,41,0
5,2750000.0,3.0,1.0,341.0,41,0
2,892500.0,1.0,2.0,92.0,41,2
4,2145000.0,2.0,1.0,197.0,41,0
5,3171000.0,2.0,2.0,340.0,41,0
2,1910000.0,2.0,4.0,120.8479649793162,41,0
3,1850000.0,2.0,2.0,170.4480219556041,41,1
3,1067000.0,0.0,1.0,83.83087731853797,41,1
3,1865000.0,2.0,2.0,170.4480219556041,41,0
2,620000.0,2.0,1.0,74.0,41,2
2,985000.0,1.0,1.0,77.53939266078314,41,2
3,1475000.0,2.0,2.0,163.0,41,1
2,502000.0,2.0,0.0,120.8479649793162,41,0
2,700000.0,1.0,1.0,77.53939266078314,41,2
3,2400000.0,2.0,2.0,170.4480219556041,41,0
2,590000.0,1.0,1.0,77.53939266078314,41,2
3,1650000.0,2.0,2.0,111.0,41,0
5,1562500.0,2.0,2.0,202.0,41,0
3,2050000.0,3.0,2.0,262.0,41,0
4,3180000.0,3.0,6.0,263.356651250425,41,0
2,960000.0,1.0,2.0,77.53939266078314,41,1
4,3320000.0,3.0,2.0,364.0,41,0
4,2800000.0,3.0,3.0,263.356651250425,41,0
3,1602000.0,2.0,2.0,170.4480219556041,41,2
2,1300000.0,2.0,2.0,120.8479649793162,41,2
2,1100000.0,1.0,2.0,85.0,41,2
3,1650000.0,2.0,1.0,143.0,41,0
2,1102000.0,1.0,2.0,77.53939266078314,41,0
2,575000.0,1.0,1.0,77.53939266078314,41,2
2,1570000.0,1.0,0.0,111.0,41,0
3,1411000.0,2.0,2.0,170.4480219556041,41,1
5,4700000.0,3.0,2.0,221.0,41,0
3,1785000.0,2.0,1.0,118.0,41,0
2,1550000.0,2.0,2.0,120.8479649793162,41,0
3,1875000.0,2.0,2.0,170.0,41,0
4,2400000.0,2.0,2.0,220.04807893189198,41,0
3,1266000.0,1.0,2.0,116.0,41,2
3,826000.0,1.0,2.0,127.13944963707104,41,2
5,2730000.0,3.0,2.0,423.0,41,0
2,900000.0,2.0,1.0,120.8479649793162,41,2
3,1962000.0,2.0,2.0,170.4480219556041,41,1
